"País de Origen/Sector, subsector y rama",,Total 2006,Total 2007,Total 2008,Total 2009,Total 2010,Total 2011,Total 2012,Total 2013,Total 2014,Total 2015,Total 2016,Total 2017,Total 2018,Total 2019,Total 2020,Total 2021,Total 2022,Total 2023,Total general
España,"334 Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",2.3,0.3,19.9,-0.4,-2.9,-3.3,C,0.5,-11.7,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,-15.0
España,3341 Fabricación de computadoras y equipo periférico,0.1,0.2,C,0.1,0.0,0.0,0.0,C,0.0,C,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.6
España,3342 Fabricación de equipo de comunicación,0.0,C,-0.7,C,-2.9,-3.4,C,0.5,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.4
España,3343 Fabricación de equipo de audio y de video,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
España,3344 Fabricación de componentes electrónicos,0.0,0.0,0.0,0.0,0.0,0.1,0.0,C,C,C,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.1
España,"3345 Fabricación de instrumentos de medición, control, navegación, y equipo médico electrónico",C,0.0,20.5,C,C,0.0,0.0,0.0,C,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,22.7
España,3346 Fabricación y reproducción de medios magnéticos y ópticos,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
España,"335 Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",41.5,25.4,15.2,4.5,0.0,17.7,6.6,2.5,-6.7,-9.5,-2.9,11.8,13.9,15.2,13.1,C,7.2,C,157.2
España,3351 Fabricación de accesorios de iluminación,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
España,3352 Fabricación de aparatos eléctricos de uso doméstico,C,28.9,C,C,0.0,C,C,C,C,C,C,C,0.0,C,0.0,0.0,0.0,0.0,81.3
España,3353 Fabricación de equipo de generación y distribución de energía eléctrica,0.0,0.0,C,C,C,C,-0.2,C,0.0,-0.1,0.0,8.4,13.7,C,C,0.0,C,0.0,28.7
España,3359 Fabricación de otros equipos y accesorios eléctricos,0.7,0.0,C,C,C,5.5,C,8.2,C,C,C,C,C,9.7,10.8,C,C,C,45.3
España,336 Fabricación de equipo de transporte,151.8,168.2,88.5,13.1,134.7,11.2,45.0,24.3,21.5,59.7,149.3,77.6,94.2,176.2,32.4,109.4,34.4,C,"1,392.2"
España,3361 Fabricación de automóviles y camiones,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C
España,3362 Fabricación de carrocerías y remolques,0.0,0.0,0.0,C,0.0,C,0.0,C,C,0.0,0.0,C,C,C,0.0,0.0,C,0.0,2.0
España,3363 Fabricación de partes para vehículos automotores,151.8,166.9,76.5,6.8,128.0,1.4,6.9,0.9,9.4,55.9,149.3,80.4,87.2,174.7,30.8,109.5,36.1,C,"1,273.3"
España,3364 Fabricación de equipo aeroespacial,0.0,1.3,12.0,1.2,6.7,12.7,C,C,C,C,0.0,0.0,C,C,C,C,C,0.0,116.8
España,"337 Fabricación de muebles, colchones y persianas",C,0.4,0.3,1.1,C,C,C,0.8,C,C,C,C,0.0,0.0,0.0,0.0,0.0,C,4.3
España,"3371 Fabricación de muebles, excepto de oficina y estantería",C,0.4,C,1.1,C,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,4.3
España,3372 Fabricación de muebles de oficina y estantería,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
España,"3379 Fabricación de colchones, persianas y cortineros",0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C
España,339 Otras industrias manufactureras,3.4,4.4,-21.0,2.1,C,6.7,0.0,0.6,0.1,C,10.2,23.9,13.1,C,C,0.0,C,C,68.6
España,"3391 Fabricación de equipo no electrónico y material desechable de uso médico, dental y para laboratorio, y artículos oftálmicos",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
España,3399 Otras industrias manufactureras,3.4,4.4,-21.0,2.1,C,6.7,0.0,0.6,0.1,C,10.2,23.9,13.1,C,C,0.0,C,C,68.6
España,43 Comercio al por mayor,5.4,69.9,55.9,-31.3,-23.2,23.5,15.7,31.2,20.6,22.5,5.7,17.4,-144.4,26.0,22.1,1.0,12.1,0.4,130.5
España,"431 Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",0.4,1.4,-0.1,0.4,0.2,2.8,0.5,1.3,0.1,0.0,0.0,2.5,6.1,21.8,C,C,C,0.0,44.2
España,4311 Comercio al por mayor de abarrotes y alimentos,0.4,1.3,-0.1,0.0,0.1,2.8,0.5,1.3,0.1,0.0,0.0,2.5,8.4,21.8,C,C,C,0.0,46.0
