País de Origen,Entidad federativa,Total 2006,Total 2007,Total 2008,Total 2009,Total 2010,Total 2011,Total 2012,Total 2013,Total 2014,Total 2015,Total 2016,Total 2017,Total 2018,Total 2019,Total 2020,Total 2021,Total 2022,Total 2023,Total general
Alemania,Aguascalientes,5.3,4.1,3.3,1.5,0.4,1.0,0.8,3.1,-1.1,129.8,118.6,251.4,154.4,13.3,44.1,-2.5,24.0,189.6,941.0
Alemania,Baja California,44.1,39.8,27.6,-8.2,43.3,4.6,43.3,35.0,31.0,6.4,20.0,6.7,15.5,30.4,12.7,35.7,8.3,12.2,408.4
Alemania,Baja California Sur,0.5,0.9,0.3,0.0,C,C,C,0.2,C,102.8,0.4,0.1,1.1,1.5,0.0,3.9,-0.6,0.3,123.2
Alemania,Campeche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,19.0,C,C,C,C,0.0,19.7
Alemania,Chiapas,0.0,0.0,C,0.0,0.0,C,C,C,C,0.1,C,0.2,1.3,5.8,C,1.5,C,C,9.8
Alemania,Chihuahua,45.8,19.7,24.1,35.4,44.2,20.8,9.1,-18.1,46.9,35.9,25.7,4.5,34.1,39.4,-52.1,154.8,-127.2,5.5,348.6
Alemania,Ciudad de México,124.1,246.2,156.0,202.2,6.8,-78.9,248.8,77.2,273.3,61.7,468.7,155.6,435.1,480.3,160.2,462.3,239.3,164.8,"3,883.6"
Alemania,Coahuila de Zaragoza,37.4,43.9,24.1,4.4,3.0,4.6,4.3,18.6,22.2,49.8,13.9,116.6,284.7,141.3,77.4,226.5,-8.5,33.5,"1,097.7"
Alemania,Colima,C,-1.9,1.5,1.8,-0.5,C,C,C,C,0.0,C,0.8,0.3,0.8,0.1,0.2,0.2,C,7.0
Alemania,Durango,C,0.0,C,0.0,0.0,C,0.0,C,C,C,C,C,C,C,C,6.7,C,C,10.0
Alemania,Estado de México,101.0,60.5,51.9,-57.4,56.8,127.7,267.5,481.0,231.1,-158.0,436.2,357.6,437.3,415.2,151.3,286.6,53.4,127.0,"3,426.7"
Alemania,Guanajuato,0.1,38.6,100.0,30.3,47.5,72.9,37.5,160.0,42.2,56.7,158.4,274.1,220.3,62.4,60.5,162.5,-157.7,9.3,"1,375.5"
Alemania,Guerrero,0.0,C,0.0,0.0,0.0,C,C,0.0,0.0,C,0.1,0.8,1.3,3.0,C,0.5,C,C,6.4
Alemania,Hidalgo,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,19.1,3.5,-2.0,10.6,1.5,C,35.8
Alemania,Jalisco,38.5,77.8,178.7,86.6,179.3,106.2,138.4,-62.6,303.3,341.8,375.1,255.0,50.7,146.8,349.1,72.9,97.0,102.1,"2,836.6"
Alemania,Michoacán de Ocampo,C,C,C,C,C,-10.7,8.2,C,0.0,C,C,15.9,1.4,5.7,-0.6,0.6,2.1,C,74.2
Alemania,Morelos,C,1.6,C,0.5,8.2,0.2,-0.8,0.3,14.3,24.0,9.4,3.0,94.7,228.0,-58.8,126.9,-32.3,2.4,422.7
Alemania,Nayarit,7.4,6.3,C,C,2.3,C,C,-0.2,C,0.0,C,0.4,0.7,0.2,4.7,9.1,1.3,C,39.9
Alemania,Nuevo León,52.7,97.0,60.3,-144.5,43.6,84.7,74.2,33.5,49.1,27.2,141.6,48.9,108.3,198.3,105.5,198.4,-2.3,20.3,"1,196.8"
Alemania,Oaxaca,0.0,C,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,-0.1,1.8,4.0,-0.5,0.8,0.5,C,7.3
Alemania,Puebla,21.4,42.5,7.9,17.2,56.3,81.2,194.5,983.4,910.6,295.6,586.3,438.9,263.7,"1,349.0",-39.4,187.9,214.2,238.8,"5,850.1"
Alemania,Querétaro,49.7,44.5,46.3,19.9,23.5,111.4,75.0,41.9,2.2,40.2,49.4,278.9,256.8,49.2,-13.0,-9.5,-60.7,68.7,"1,074.3"
Alemania,Quintana Roo,0.5,0.6,4.5,0.0,0.6,9.9,5.5,2.8,0.8,129.7,3.2,9.9,6.8,4.7,-26.0,7.9,8.2,3.4,173.2
Alemania,San Luis Potosí,50.9,82.6,38.3,82.3,113.5,21.2,60.1,127.9,155.1,127.6,275.5,383.4,443.1,205.8,454.7,118.5,-272.0,251.5,"2,720.1"
Alemania,Sinaloa,1.5,0.5,0.2,0.0,0.0,0.0,0.9,C,0.0,C,2.0,6.2,4.7,9.2,-1.9,6.9,1.4,C,42.4
Alemania,Sonora,1.1,3.2,0.3,-8.0,13.5,2.7,7.9,5.3,8.8,-0.5,0.5,-1.4,1.4,14.9,-32.6,-21.2,39.1,-2.0,33.1
Alemania,Tabasco,C,0.0,0.0,C,0.0,3.3,2.0,C,C,0.1,C,-4.4,159.6,5.2,-0.4,-19.8,-7.1,C,138.5
Alemania,Tamaulipas,C,6.2,2.2,C,13.0,17.5,21.2,4.9,C,-4.8,15.2,20.3,19.2,9.4,2.4,-1.6,1.8,C,127.5
Alemania,Tlaxcala,C,C,3.1,C,C,C,C,5.1,10.5,-7.5,15.1,16.1,3.2,20.2,47.4,15.0,1.3,C,143.8
Alemania,Veracruz de Ignacio de la Llave,C,-6.8,5.6,7.1,-1.3,10.4,2.3,9.0,17.9,6.4,1.7,4.6,24.2,25.5,9.5,4.8,11.2,C,156.0
Alemania,Yucatán,0.7,-1.2,0.4,C,0.2,5.0,3.2,4.0,C,0.4,0.1,0.7,2.2,9.2,0.1,1.4,2.4,0.8,29.5
Alemania,Zacatecas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.6,-0.3,1.0,C,C,C,C,2.3
Argentina,Aguascalientes,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9
Argentina,Baja California,0.4,1.5,0.0,0.0,0.0,1.7,1.2,-0.1,0.1,0.2,0.2,C,C,1.8,C,C,3.0,C,10.4
Argentina,Baja California Sur,C,0.4,0.0,C,0.3,0.3,1.0,C,C,0.3,0.2,0.8,1.0,0.6,0.7,0.1,0.7,C,7.0
Argentina,Campeche,0.0,0.0,0.0,0.0,C,C,C,C,C,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C
Argentina,Chiapas,0.4,2.8,0.0,C,C,C,0.4,-0.3,C,C,C,C,C,C,C,C,C,C,6.3
Argentina,Chihuahua,0.1,0.9,0.0,0.0,0.2,0.0,0.2,-0.1,0.0,C,C,C,C,C,C,C,C,C,11.8
Argentina,Ciudad de México,20.7,69.5,81.9,5.9,6.1,2.5,-4.4,4.7,34.3,7.4,12.1,30.8,17.6,168.0,188.8,108.6,41.3,87.7,883.4
Argentina,Coahuila de Zaragoza,5.0,37.7,0.0,C,C,C,6.1,-4.1,C,C,C,C,C,C,C,C,C,C,136.5
Argentina,Colima,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C,2.5,0.0,-0.3
Argentina,Durango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.1
Argentina,Estado de México,2.3,8.5,31.3,-3.0,0.4,0.4,1.6,-1.1,0.5,1.2,0.7,3.1,0.0,C,C,-13.5,12.2,0.0,44.6
Argentina,Guanajuato,0.3,0.0,0.0,C,0.4,C,C,C,C,C,0.0,C,C,0.0,C,C,C,0.0,2.2
Argentina,Guerrero,0.0,0.0,C,0.0,C,C,0.0,0.0,0.0,C,C,C,0.0,C,C,0.7,C,0.0,2.8
Argentina,Hidalgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,C
Argentina,Jalisco,3.8,5.6,0.6,0.1,0.1,0.2,1.0,-0.6,0.2,1.0,0.5,0.2,2.6,1.6,1.0,-2.5,28.3,C,46.2
Argentina,Michoacán de Ocampo,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.3
Argentina,Morelos,0.0,0.0,C,0.0,C,0.0,C,C,0.0,C,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.2
Argentina,Nayarit,C,0.0,C,0.0,0.0,C,C,0.0,C,C,0.0,C,C,C,C,-0.2,C,C,2.7
Argentina,Nuevo León,219.6,"1,640.2",-1.3,1.2,6.9,129.7,341.8,-170.0,62.2,540.3,292.1,118.3,716.0,356.7,306.5,-478.6,"1,983.0",974.2,"7,039.0"
Argentina,Oaxaca,C,C,0.0,0.0,0.0,0.0,C,C,0.0,C,C,0.0,0.0,C,C,C,C,0.0,0.5
Argentina,Puebla,17.6,131.8,-0.1,0.1,0.6,0.7,21.4,-14.2,C,12.3,C,5.7,C,32.1,C,-55.7,C,C,488.4
Argentina,Querétaro,0.1,0.6,0.0,0.0,0.2,C,0.1,0.0,C,0.1,0.0,C,C,0.1,C,C,C,C,3.3
Argentina,Quintana Roo,1.2,2.2,0.2,0.1,1.3,2.4,1.5,3.3,1.3,2.9,2.6,6.7,2.2,7.7,2.7,20.0,9.6,1.0,68.9
Argentina,San Luis Potosí,2.4,18.0,0.0,0.1,0.0,2.0,4.4,-1.9,C,C,C,C,C,C,C,C,C,C,72.1
Argentina,Sinaloa,0.2,1.5,0.0,0.0,0.0,C,0.2,-0.2,C,C,C,0.0,C,0.0,0.0,C,C,C,2.8
Argentina,Sonora,0.0,0.6,0.0,C,C,C,0.0,C,C,C,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.3
Argentina,Tabasco,C,0.0,0.0,0.0,C,C,13.4,C,C,2.0,C,106.2,C,C,0.0,C,C,0.0,282.5
Argentina,Tamaulipas,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C,0.0,C,0.0,0.0,C,C,C,64.3
Argentina,Tlaxcala,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.1
Argentina,Veracruz de Ignacio de la Llave,0.5,3.2,0.1,-0.1,-2.7,2.9,13.7,242.3,192.9,-63.8,-47.1,C,181.5,C,141.6,-2.6,-0.7,544.6,"1,245.2"
Argentina,Yucatán,0.2,1.8,0.0,C,C,0.0,0.4,-0.1,0.1,0.5,C,0.1,0.3,0.0,0.7,4.1,13.5,0.9,22.8
Argentina,Zacatecas,0.0,0.0,0.0,0.0,0.0,C,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Australia,Aguascalientes,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.1
Australia,Baja California,C,0.1,C,0.0,0.0,0.0,0.0,0.0,C,2.5,C,C,C,0.0,C,1.1,2.6,0.0,7.9
Australia,Baja California Sur,C,0.4,C,0.0,C,3.1,5.7,C,C,0.2,C,C,11.5,0.4,C,0.0,1.4,0.0,23.1
Australia,Campeche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C
Australia,Chiapas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Australia,Chihuahua,C,C,0.1,C,C,C,C,C,C,4.1,0.9,3.2,2.0,6.5,-4.9,11.7,10.8,C,48.5
Australia,Ciudad de México,29.4,39.3,90.8,31.1,-9.4,316.6,213.0,101.4,148.8,134.9,139.5,400.1,222.1,159.7,134.0,-17.3,29.3,3.6,"2,166.8"
Australia,Coahuila de Zaragoza,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,0.9,C,C,C,C,C,C,C,0.0,-1.3
Australia,Colima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
Australia,Durango,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Australia,Estado de México,104.7,237.4,92.4,203.2,245.1,458.9,873.7,185.6,386.6,727.5,127.5,"1,750.1",290.6,155.4,1.7,-7.3,3.4,C,"5,845.9"
Australia,Guanajuato,C,4.3,C,C,C,C,C,0.0,0.0,0.2,C,0.5,C,C,C,C,C,0.0,9.4
Australia,Guerrero,C,0.0,0.0,0.0,0.0,C,0.0,0.0,C,C,C,C,0.0,0.0,0.0,0.0,C,0.0,-1.6
Australia,Hidalgo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,C,C,C,C,C,0.0,C
Australia,Jalisco,C,C,0.0,C,0.0,C,C,C,0.0,-1.2,0.2,15.4,9.5,94.5,2.2,6.6,3.9,C,133.3
Australia,Michoacán de Ocampo,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,C,0.0,C,C,C,C,C,C,0.0,-2.5
Australia,Morelos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Australia,Nayarit,C,C,0.0,0.0,C,0.0,0.0,C,0.0,0.5,0.0,C,0.9,0.0,0.0,C,C,C,2.7
Australia,Nuevo León,0.0,C,0.0,C,C,C,C,C,C,8.3,6.7,13.1,10.0,C,C,15.3,-7.0,C,50.6
Australia,Oaxaca,C,0.0,C,0.0,0.0,0.0,0.0,C,C,0.3,C,C,0.0,C,0.0,C,C,0.0,3.8
Australia,Puebla,-6.0,28.2,22.9,19.1,1.2,41.8,35.0,17.9,29.5,0.6,C,5.8,3.2,3.3,C,C,0.0,0.0,205.2
Australia,Querétaro,0.0,0.0,C,C,C,C,C,C,C,4.3,C,5.1,C,C,2.5,13.5,C,0.0,49.3
Australia,Quintana Roo,17.6,35.4,8.7,5.9,21.1,65.1,C,69.3,0.6,1.1,0.3,-0.4,0.8,0.7,0.3,0.2,2.4,C,231.8
Australia,San Luis Potosí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,C,C,C,C,C,C,C,0.0,-1.8
Australia,Sinaloa,0.0,C,C,0.0,0.7,0.0,0.0,0.0,0.0,0.3,C,C,C,C,0.0,C,C,0.0,1.7
Australia,Sonora,0.0,0.1,C,0.0,0.0,C,C,C,C,4.0,C,C,0.0,C,0.0,0.0,-6.1,0.0,-1.2
Australia,Tabasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,C,C,C,C,C,C,0.0,0.0,358.5
Australia,Tamaulipas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,3.9,C,82.7,121.1,163.2,49.9,117.9,276.7,0.0,815.5
Australia,Tlaxcala,0.0,0.9,20.2,12.3,1.7,28.9,26.1,13.7,25.4,C,C,C,C,C,C,C,0.0,0.0,311.7
Australia,Veracruz de Ignacio de la Llave,0.0,0.9,11.8,4.7,1.0,10.2,8.9,4.6,8.6,C,C,C,C,C,C,56.6,C,0.0,282.1
Australia,Yucatán,0.0,C,0.0,0.0,C,0.0,0.0,C,0.0,C,C,C,C,0.0,0.3,C,0.0,0.0,0.8
Australia,Zacatecas,0.0,C,C,C,C,C,C,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
Austria,Aguascalientes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,0.0,0.0,0.0,0.0,C,0.0,C
Austria,Baja California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C,C,C,0.0,3.1
Austria,Baja California Sur,0.0,C,0.0,0.0,0.0,0.0,C,0.0,0.0,C,C,0.0,0.0,C,0.0,C,C,0.0,1.6
Austria,Chiapas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Austria,Chihuahua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Austria,Ciudad de México,37.4,10.5,17.0,-2.4,2.5,-6.3,14.8,2.9,-7.3,33.7,7.0,9.2,8.3,20.0,8.2,7.0,0.9,0.0,163.4
Austria,Coahuila de Zaragoza,C,C,C,C,C,C,0.0,C,2.2,C,C,C,0.0,C,0.0,C,C,0.0,172.4
Austria,Estado de México,41.7,C,6.2,-1.6,8.9,C,C,-0.9,6.3,2.5,25.4,31.6,61.8,C,C,C,0.0,0.0,314.5
Austria,Guanajuato,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,4.2,C,C,C,C,C,0.0,C,C,0.0,53.3
Austria,Guerrero,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C,C,0.0,0.0,2.0
Austria,Jalisco,C,C,0.0,C,0.0,0.0,C,0.1,C,C,0.9,C,C,0.0,0.0,C,C,0.0,16.0
Austria,Michoacán de Ocampo,C,9.7,C,C,C,C,C,C,C,C,C,C,10.3,-4.3,C,C,0.0,0.0,13.5
Austria,Morelos,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,C,C,0.0,C,0.0,0.0,C,0.0,0.0,3.0
Austria,Nayarit,C,1.7,0.0,0.0,C,C,0.0,C,C,0.0,C,C,C,C,C,0.0,0.0,0.0,3.9
Austria,Nuevo León,0.0,2.4,-0.8,0.0,2.8,C,C,C,C,7.5,13.4,C,C,C,C,0.0,C,0.0,82.2
Austria,Oaxaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Austria,Puebla,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,2.5,0.5,C,C,22.0,C,C,C,0.0,20.9
Austria,Querétaro,0.0,C,2.6,0.2,C,C,-1.2,0.1,C,C,30.7,C,C,26.4,0.4,C,C,0.0,128.6
Austria,Quintana Roo,C,C,0.0,0.0,C,0.0,C,C,C,2.9,0.5,C,0.3,C,0.0,0.4,0.6,0.0,5.1
Austria,San Luis Potosí,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,C,C
Austria,Sinaloa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,0.0,0.0,C,C,0.0,-1.8
Austria,Sonora,0.0,0.0,0.0,0.0,0.0,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Austria,Tabasco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Austria,Tamaulipas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,C,0.0,0.0,0.0,0.0,0.0,0.0,C
Austria,Tlaxcala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,C,C,C,0.0,C,C,C,0.0,C
Austria,Veracruz de Ignacio de la Llave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C
Austria,Yucatán,C,C,C,C,C,0.0,0.0,C,0.0,0.0,0.0,C,C,0.0,0.0,0.0,C,0.0,0.3
Bélgica,Aguascalientes,1.0,1.3,1.5,C,0.3,C,C,29.0,C,C,C,C,C,C,C,C,C,0.0,79.5
Bélgica,Baja California,5.1,22.8,28.2,22.4,4.0,10.3,-3.7,123.6,C,3.9,C,9.7,C,C,C,C,C,0.0,267.7
Bélgica,Baja California Sur,-66.0,1.6,1.5,C,0.3,C,C,29.0,C,C,C,C,C,C,C,C,0.5,0.0,5.3
Bélgica,Campeche,2.2,2.7,3.1,C,C,C,C,61.9,C,C,C,C,C,7.9,C,C,C,0.0,106.1
Bélgica,Chiapas,1.0,1.3,1.5,C,C,C,C,29.0,C,C,C,C,C,C,C,C,C,0.0,195.0
Bélgica,Chihuahua,5.4,6.7,7.6,C,C,C,C,150.8,C,C,C,27.2,C,C,C,C,C,C,262.1
Bélgica,Ciudad de México,101.0,125.0,96.2,42.4,50.2,60.6,-28.7,"1,703.0",171.0,97.7,104.2,126.5,1.1,143.6,29.2,16.5,4.5,C,"2,844.3"
Bélgica,Coahuila de Zaragoza,17.0,12.4,19.8,22.3,-2.1,C,-1.0,205.8,C,22.4,C,C,0.6,42.6,C,C,C,0.0,454.7
Bélgica,Colima,1.0,1.3,1.5,C,0.8,C,-2.8,29.3,C,-3.8,C,C,C,C,C,C,C,C,40.1
Bélgica,Durango,1.0,2.3,1.5,C,C,C,C,29.0,C,C,C,C,C,C,C,C,C,C,70.7
Bélgica,Estado de México,93.4,79.2,122.0,69.4,C,C,-17.5,"1,760.4",C,146.3,162.6,C,-0.2,233.0,C,C,C,0.0,"3,124.6"
Bélgica,Guanajuato,82.1,61.6,75.2,49.6,18.5,32.9,-5.0,"1,087.3",C,43.6,C,36.6,6.3,46.3,C,8.8,C,C,"1,703.9"
Bélgica,Guerrero,19.5,24.0,27.3,C,C,C,-5.4,540.4,C,C,C,C,C,C,C,C,C,0.0,845.2
Bélgica,Hidalgo,9.5,11.7,13.3,C,C,C,C,262.5,C,18.6,C,C,C,C,C,C,C,0.0,429.5
Bélgica,Jalisco,44.8,55.3,62.8,47.0,11.1,C,-13.2,"1,253.7",115.5,C,C,C,C,C,C,3.2,C,0.0,"1,723.3"
Bélgica,Michoacán de Ocampo,-61.5,20.0,22.8,C,C,C,C,451.0,C,C,C,C,C,C,C,C,C,0.0,623.5
Bélgica,Morelos,9.2,11.3,12.9,C,C,C,C,254.2,C,C,C,C,C,C,C,C,C,0.0,404.7
Bélgica,Nayarit,4.9,6.0,6.9,C,1.3,C,C,136.4,C,C,C,C,0.5,C,C,C,C,0.0,220.9
Bélgica,Nuevo León,20.6,18.9,40.4,60.7,13.7,31.7,1.5,218.2,19.8,8.0,28.2,21.4,48.4,42.5,14.5,0.4,5.4,C,595.7
Bélgica,Oaxaca,40.7,50.1,57.0,43.1,C,C,C,"1,126.2",C,C,C,C,C,C,C,C,C,0.0,"1,813.5"
Bélgica,Puebla,1.9,2.4,6.8,8.3,0.4,1.9,0.5,28.7,C,C,229.9,C,C,C,C,C,C,0.0,430.0
Bélgica,Querétaro,3.2,7.3,10.2,C,C,C,C,29.0,C,7.7,C,10.3,-17.2,14.2,C,C,0.6,C,80.8
Bélgica,Quintana Roo,1.2,1.7,1.6,1.5,3.1,7.6,-1.8,29.4,3.0,1.0,12.2,8.0,0.8,10.8,-1.6,1.3,2.4,0.0,82.2
Bélgica,San Luis Potosí,28.9,35.6,40.5,C,C,C,C,799.9,C,44.5,C,C,C,C,C,C,C,C,"1,242.0"
Bélgica,Sinaloa,3.2,3.9,4.5,C,1.3,C,-3.4,88.3,C,13.3,C,C,C,C,C,C,C,0.0,230.4
Bélgica,Sonora,12.7,15.7,17.8,13.4,3.1,C,-3.5,351.9,C,21.5,C,C,6.4,C,C,C,C,0.0,535.9
Bélgica,Tabasco,1.0,1.3,1.5,C,C,C,C,29.0,C,C,C,C,C,C,C,C,C,0.0,94.2
Bélgica,Tamaulipas,12.9,15.8,18.0,C,C,C,C,356.2,C,C,C,C,C,C,C,C,C,C,524.0
Bélgica,Tlaxcala,0.9,2.8,10.8,6.5,0.5,C,-0.8,47.5,C,C,C,C,C,C,C,C,C,0.0,106.7
Bélgica,Veracruz de Ignacio de la Llave,25.9,20.5,35.3,29.6,5.9,14.1,-4.5,363.7,C,29.0,C,C,C,49.1,C,C,C,0.0,691.1
Bélgica,Yucatán,14.3,17.6,20.0,C,3.5,C,-4.0,394.5,37.4,12.5,6.5,9.1,0.8,9.3,2.1,0.3,0.8,C,548.6
Bélgica,Zacatecas,47.8,58.8,67.0,C,C,C,C,"1,323.9",C,C,C,C,C,C,C,C,C,0.0,"2,081.9"
Belice,Baja California Sur,C,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Belice,Ciudad de México,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.1
Belice,Estado de México,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Belice,Jalisco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,C
Belice,Querétaro,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,C,C,0.0,0.0,0.0,0.0,0.0
Belice,Quintana Roo,0.5,C,0.1,0.0,C,C,C,C,C,C,1.5,0.2,C,-0.9,0.3,C,C,0.0,4.7
Belice,Yucatán,0.0,0.0,0.0,0.0,C,C,C,0.0,0.0,0.0,0.0,0.0,C,0.0,0.0,C,C,C,0.8
Brasil,Aguascalientes,C,C,C,C,C,C,C,C,0.0,C,C,C,C,0.0,0.0,C,C,C,3.6
Brasil,Baja California,0.4,C,C,C,0.1,C,C,C,C,0.4,0.4,0.6,C,C,-0.2,C,C,C,5.9
Brasil,Baja California Sur,0.0,0.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,0.0,C,C,0.3,0.1,C,1.2
Brasil,Campeche,0.0,C,0.0,0.0,0.0,0.0,C,C,C,C,C,C,C,0.0,0.0,C,0.0,0.0,13.8
Brasil,Chiapas,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,C,C,C,C,C,C,C,C,0.0,C
Brasil,Chihuahua,C,C,C,1.3,C,10.3,8.9,2.6,C,C,C,0.2,C,0.2,C,0.0,C,C,40.1
Brasil,Ciudad de México,5.0,8.0,47.9,42.8,4.4,49.0,19.5,35.0,90.8,12.5,44.8,-11.3,26.5,41.1,82.0,213.2,590.2,18.7,"1,320.2"
Brasil,Coahuila de Zaragoza,0.0,0.0,C,C,0.0,6.3,0.7,26.4,C,C,C,C,C,C,C,3.5,44.0,C,320.5
Brasil,Colima,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,C,C,C,C,0.0,0.0,C,0.0,0.0,0.6
Brasil,Durango,0.0,0.0,0.0,0.0,0.0,0.0,C,C,0.0,9.0,C,C,C,0.0,C,C,C,C,43.8
Brasil,Estado de México,1.6,239.0,154.1,44.8,6.0,2.6,-1.5,-3.1,0.6,11.5,15.3,17.2,10.9,11.9,0.9,-9.9,19.0,65.9,586.8
Brasil,Guanajuato,C,0.8,3.2,9.5,-2.7,7.6,-21.3,7.2,-6.1,-3.4,19.6,C,C,C,C,18.7,C,0.0,47.1
Brasil,Guerrero,C,0.0,C,0.0,C,0.0,C,C,C,C,C,0.4,C,0.4,C,C,1.0,C,3.8
Brasil,Hidalgo,C,C,23.7,C,C,C,9.7,6.8,C,C,C,46.0,C,C,C,-82.5,C,C,51.9
Brasil,Jalisco,C,0.2,C,-3.3,98.7,0.0,C,19.3,17.4,C,54.6,C,18.9,39.5,55.2,44.1,-71.8,29.6,340.4
Brasil,Michoacán de Ocampo,0.0,0.0,C,0.0,0.0,0.0,C,C,0.0,C,C,C,C,C,C,C,C,C,2.7
Brasil,Morelos,0.0,0.0,0.0,C,C,C,C,C,0.0,C,C,C,C,0.0,C,C,C,C,5.9
Brasil,Nayarit,0.0,0.0,0.0,0.0,C,0.0,C,0.8,0.0,C,C,C,C,0.0,0.0,C,0.0,0.0,1.7
Brasil,Nuevo León,C,0.6,0.6,C,C,0.0,C,0.2,-1.1,C,5.2,0.5,1.2,3.7,C,6.4,2.5,C,21.2
